
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.42500000000000004, 0.1, 0.5, 8.439300000000001E-10, -8.4830000000000006E-10, 8.0000000000000013E-14, -6.0000000000000009E-14
DataValue, -0.44, 0.1, 0.5, 7.0578E-10, -6.9379E-10, -1.4700000000000002E-12, 1.2800000000000002E-12
DataValue, -0.455, 0.1, 0.5, 5.805700000000001E-10, -5.8989E-10, 1.09E-12, 3.3E-13
DataValue, -0.47000000000000003, 0.1, 0.5, 4.8467E-10, -4.8272000000000007E-10, -9.8E-13, -2.36E-12
DataValue, -0.48500000000000004, 0.1, 0.5, 4.0921000000000003E-10, -4.1832E-10, -5.2E-13, 8.7E-13
DataValue, -0.5, 0.1, 0.5, 3.4359000000000005E-10, -3.4900000000000004E-10, -2.9000000000000003E-13, 5.4E-13
DataValue, -0.515, 0.1, 0.5, 2.95E-10, -2.9254E-10, -1.8700000000000003E-12, 9.9E-13
DataValue, -0.53, 0.1, 0.5, 2.4411E-10, -2.4609000000000003E-10, 6.400000000000001E-13, 1.65E-12
DataValue, -0.545, 0.1, 0.5, 2.0082E-10, -1.9788000000000002E-10, -8E-13, -1.0600000000000001E-12
DataValue, -0.56, 0.1, 0.5, 1.7569000000000002E-10, -1.7698000000000002E-10, -9.8E-13, -2.7E-13
DataValue, -0.57500000000000007, 0.1, 0.5, 1.4584E-10, -1.4487E-10, 1.0000000000000002E-14, -2E-13
DataValue, -0.59000000000000008, 0.1, 0.5, 1.2672E-10, -1.2492000000000002E-10, -2.54E-12, 1.0600000000000001E-12
DataValue, -0.605, 0.1, 0.5, 1.0585000000000001E-10, -1.0730000000000001E-10, -2.6E-13, 6.5000000000000006E-13
DataValue, -0.62, 0.1, 0.5, 9.2430000000000011E-11, -8.9510000000000009E-11, -1.26E-12, -2.3200000000000002E-12
DataValue, -0.635, 0.1, 0.5, 7.954E-11, -7.9690000000000011E-11, -1.4800000000000002E-12, 3.1000000000000004E-13
DataValue, -0.65, 0.1, 0.5, 6.803000000000001E-11, -6.678E-11, -4.3000000000000004E-13, 1.4800000000000002E-12
DataValue, -0.665, 0.1, 0.5, 6.0370000000000007E-11, -5.898E-11, -3E-12, -5.5000000000000008E-13
DataValue, -0.68, 0.1, 0.5, 5.2450000000000004E-11, -5.2120000000000003E-11, -1.2800000000000002E-12, 4.7E-13
DataValue, -0.69500000000000006, 0.1, 0.5, 4.4450000000000005E-11, -4.254E-11, -1.07E-12, -1.22E-12
DataValue, -0.71000000000000008, 0.1, 0.5, 4.079E-11, -3.9610000000000006E-11, -1.8100000000000002E-12, -2.3000000000000003E-13
DataValue, -0.72500000000000009, 0.1, 0.5, 3.344E-11, -3.2360000000000005E-11, -5.9E-13, 3.6000000000000003E-13
DataValue, -0.74, 0.1, 0.5, 3.1890000000000006E-11, -2.7940000000000003E-11, -3.51E-12, 9.5E-13
DataValue, -0.755, 0.1, 0.5, 2.6070000000000003E-11, -2.4650000000000003E-11, -2.2500000000000003E-12, 1.09E-12
DataValue, -0.77, 0.1, 0.5, 2.3060000000000002E-11, -1.8980000000000002E-11, -2.5800000000000003E-12, -3.0400000000000004E-12
DataValue, -0.785, 0.1, 0.5, 2.174E-11, -1.912E-11, -3.0800000000000002E-12, 1.17E-12
DataValue, -0.8, 0.1, 0.5, 1.7600000000000003E-11, -1.6540000000000002E-11, -1.5700000000000002E-12, 1.6E-12
DataValue, -0.81500000000000006, 0.1, 0.5, 1.841E-11, -1.3360000000000001E-11, -3.9900000000000006E-12, 1.6000000000000003E-13
DataValue, -0.83000000000000007, 0.1, 0.5, 1.4940000000000002E-11, -1.3460000000000001E-11, -3.02E-12, 2.6E-13
DataValue, -0.84500000000000008, 0.1, 0.5, 1.2960000000000001E-11, -8.1700000000000009E-12, -2.8900000000000004E-12, -7.4000000000000008E-13
DataValue, -0.86, 0.1, 0.5, 1.272E-11, -8.94E-12, -4.3400000000000005E-12, 4.2000000000000003E-13
DataValue, -0.875, 0.1, 0.5, 8.74E-12, -7.35E-12, -2.01E-12, 9.8E-13
DataValue, -0.89, 0.1, 0.5, 1.076E-11, -5.34E-12, -4.46E-12, -6.8E-13
DataValue, -0.905, 0.1, 0.5, 9.67E-12, -6.4700000000000005E-12, -3.5500000000000004E-12, 1.5400000000000001E-12
DataValue, -0.92, 0.1, 0.5, 8.42E-12, -2.7800000000000003E-12, -3.92E-12, -9.1000000000000016E-13
DataValue, -0.935, 0.1, 0.5, 8.7100000000000015E-12, -2.5300000000000003E-12, -5.89E-12, 1.13E-12
DataValue, -0.95000000000000007, 0.1, 0.5, 5.4200000000000007E-12, -2.77E-12, -3.33E-12, 7.3E-13
DataValue, -0.96500000000000008, 0.1, 0.5, 6.9300000000000006E-12, -7.8000000000000011E-13, -4.5900000000000004E-12, -2.23E-12
DataValue, -0.98000000000000009, 0.1, 0.5, 6.21E-12, -2.8300000000000003E-12, -4.7500000000000006E-12, 9.6000000000000015E-13
DataValue, -0.995, 0.1, 0.5, 5.29E-12, 5E-14, -5.24E-12, 1.73E-12
DataValue, -1.01, 0.1, 0.5, 6E-12, 4.1E-13, -6.45E-12, 1.6E-12
DataValue, -1.0250000000000001, 0.1, 0.5, 4.58E-12, 4.8000000000000008E-13, -4.9600000000000007E-12, -4.7E-13
DataValue, -1.04, 0.1, 0.5, 5.04E-12, 2.5500000000000002E-12, -6.1200000000000006E-12, -1.7000000000000002E-12
DataValue, -1.0550000000000002, 0.1, 0.5, 5.04E-12, 3.0000000000000005E-14, -7.3700000000000011E-12, 7E-13
DataValue, -1.07, 0.1, 0.5, 4.33E-12, 2.28E-12, -6.3900000000000008E-12, 3.1000000000000004E-13
DataValue, -1.085, 0.1, 0.5, 6.71E-12, 2.75E-12, -9.17E-12, 3.1000000000000004E-13
DataValue, -1.1, 0.1, 0.5, 3.63E-12, 2.26E-12, -6.9900000000000007E-12, 1.8900000000000002E-12
DataValue, -1.115, 0.1, 0.5, 4.89E-12, 4.94E-12, -8.13E-12, -1.88E-12
DataValue, -1.1300000000000001, 0.1, 0.5, 4.8000000000000005E-12, 1.7600000000000002E-12, -8.82E-12, -7.100000000000001E-13
DataValue, -1.145, 0.1, 0.5, 4.11E-12, 3.4200000000000004E-12, -7.22E-12, 1.3500000000000001E-12
DataValue, -1.1600000000000001, 0.1, 0.5, 6.8400000000000007E-12, 4.21E-12, -1.0610000000000001E-11, 9.7000000000000011E-13
DataValue, -1.175, 0.1, 0.5, 4.82E-12, 3.6000000000000004E-12, -9.490000000000001E-12, 8.300000000000001E-13
DataValue, -1.19, 0.1, 0.5, 4.74E-12, 6.3300000000000007E-12, -9.98E-12, -2.0700000000000003E-12
DataValue, -1.205, 0.1, 0.5, 5.7E-12, 4.6000000000000006E-12, -1.12E-11, 1.09E-12
DataValue, -1.22, 0.1, 0.5, 4.3500000000000006E-12, 5.4100000000000006E-12, -9.88E-12, 1.2500000000000001E-12
DataValue, -1.235, 0.1, 0.5, 6.8700000000000004E-12, 6.5200000000000005E-12, -1.3E-11, -1.36E-12
DataValue, -1.25, 0.1, 0.5, 6.21E-12, 4.7600000000000007E-12, -1.2270000000000002E-11, 1.69E-12
DataValue, -1.2650000000000001, 0.1, 0.5, 5.64E-12, 7.7900000000000013E-12, -1.2030000000000001E-11, -1.5000000000000002E-13
DataValue, -1.28, 0.1, 0.5, 6.4400000000000008E-12, 6.2900000000000009E-12, -1.2930000000000001E-11, -6.400000000000001E-13
DataValue, -1.2950000000000002, 0.1, 0.5, 4.38E-12, 6.6200000000000005E-12, -1.1020000000000001E-11, 8.7E-13
DataValue, -1.31, 0.1, 0.5, 7.4600000000000009E-12, 8.1900000000000013E-12, -1.5070000000000003E-11, -7.8000000000000011E-13
DataValue, -1.325, 0.1, 0.5, 6.65E-12, 6.6900000000000008E-12, -1.432E-11, 8.300000000000001E-13
DataValue, -1.34, 0.1, 0.5, 5.9700000000000006E-12, 1.0520000000000001E-11, -1.519E-11, -1.46E-12
DataValue, -1.355, 0.1, 0.5, 7.360000000000001E-12, 9.33E-12, -1.657E-11, 1.7100000000000002E-12
DataValue, -1.37, 0.1, 0.5, 4.03E-12, 8.8000000000000013E-12, -1.424E-11, 2.1700000000000002E-12
DataValue, -1.385, 0.1, 0.5, 7.0400000000000007E-12, 1.0420000000000001E-11, -1.5890000000000003E-11, -2.0500000000000004E-12
DataValue, -1.4000000000000001, 0.1, 0.5, 6.61E-12, 9.1800000000000009E-12, -1.63E-11, 6.9000000000000009E-13
DataValue, -1.415, 0.1, 0.5, 6.36E-12, 1.181E-11, -1.5980000000000003E-11, 9.6000000000000015E-13
DataValue, -1.4300000000000002, 0.1, 0.5, 7.2300000000000005E-12, 1.117E-11, -1.9000000000000002E-11, -1.4E-13
DataValue, -1.445, 0.1, 0.5, 4.8000000000000005E-12, 1.1250000000000002E-11, -1.637E-11, 1.2400000000000002E-12
DataValue, -1.46, 0.1, 0.5, 7.91E-12, 1.29E-11, -2.0220000000000002E-11, -7.100000000000001E-13
DataValue, -1.475, 0.1, 0.5, 7.32E-12, 1.0430000000000001E-11, -1.921E-11, 8E-13
DataValue, -1.49, 0.1, 0.5, 6.6700000000000005E-12, 1.3370000000000001E-11, -1.948E-11, 5.3000000000000006E-13
DataValue, -1.5050000000000001, 0.1, 0.5, 8.2800000000000011E-12, 1.2660000000000001E-11, -2.0970000000000003E-11, 1.5400000000000001E-12
DataValue, -1.52, 0.1, 0.5, 7.49E-12, 1.2970000000000002E-11, -2.005E-11, 7E-13
DataValue, -1.5350000000000001, 0.1, 0.5, 9.8900000000000009E-12, 1.478E-11, -2.3010000000000003E-11, -2.9600000000000003E-12
DataValue, -1.55, 0.1, 0.5, 1.0640000000000002E-11, 1.24E-11, -2.1750000000000002E-11, 8.5000000000000011E-13
DataValue, -1.5650000000000002, 0.1, 0.5, 1.0640000000000002E-11, 1.566E-11, -2.6180000000000004E-11, 1.74E-12
DataValue, -1.58, 0.1, 0.5, 1.0710000000000001E-11, 1.508E-11, -2.8160000000000003E-11, 1.37E-12
DataValue, -1.595, 0.1, 0.5, 1.047E-11, 1.628E-11, -2.642E-11, 4.6000000000000006E-13
DataValue, -1.61, 0.1, 0.5, 1.2570000000000002E-11, 1.852E-11, -2.9620000000000003E-11, -1.5300000000000001E-12
DataValue, -1.625, 0.1, 0.5, 1.3740000000000001E-11, 1.6450000000000002E-11, -3.18E-11, 8.7E-13
DataValue, -1.6400000000000001, 0.1, 0.5, 1.3050000000000001E-11, 1.717E-11, -3.081E-11, -1.5000000000000002E-13
DataValue, -1.655, 0.1, 0.5, 1.581E-11, 1.823E-11, -3.346E-11, 1.2000000000000001E-12
DataValue, -1.6700000000000002, 0.1, 0.5, 1.3500000000000002E-11, 1.752E-11, -3.2350000000000003E-11, 1.3500000000000001E-12
DataValue, -1.685, 0.1, 0.5, 1.119E-11, 2.0970000000000003E-11, -3.186E-11, -1.9E-12
DataValue, -1.7000000000000002, 0.1, 0.5, 1.526E-11, 1.877E-11, -3.5520000000000004E-11, -7.6000000000000009E-13
DataValue, -1.715, 0.1, 0.5, 1.49E-11, 1.9620000000000002E-11, -3.393E-11, 2.52E-12
DataValue, -1.73, 0.1, 0.5, 1.8470000000000002E-11, 2.0290000000000002E-11, -3.628E-11, 1.03E-12
DataValue, -1.745, 0.1, 0.5, 1.724E-11, 1.821E-11, -3.628E-11, -1.1000000000000001E-13
DataValue, -1.76, 0.1, 0.5, 1.641E-11, 2.152E-11, -3.65E-11, -9.7000000000000011E-13
DataValue, -1.7750000000000001, 0.1, 0.5, 1.779E-11, 2.0020000000000002E-11, -3.9100000000000006E-11, 1.79E-12
DataValue, -1.79, 0.1, 0.5, 1.422E-11, 2.105E-11, -3.6110000000000005E-11, -8.0000000000000013E-14
DataValue, -1.8050000000000002, 0.1, 0.5, 1.775E-11, 2.2590000000000003E-11, -3.834E-11, -1.26E-12
DataValue, -1.82, 0.1, 0.5, 1.8290000000000002E-11, 2.114E-11, -4.0260000000000005E-11, 2.1200000000000003E-12
DataValue, -1.8350000000000002, 0.1, 0.5, 1.874E-11, 2.5030000000000003E-11, -3.8470000000000004E-11, 5E-13
DataValue, -1.85, 0.1, 0.5, 1.926E-11, 2.604E-11, -4.458E-11, -2.7E-13
DataValue, -1.865, 0.1, 0.5, 1.9000000000000002E-11, 2.7050000000000003E-11, -4.5430000000000005E-11, 1.08E-12
DataValue, -1.8800000000000001, 0.1, 0.5, 2.1600000000000002E-11, 2.58E-11, -4.73E-11, -1.14E-12
DataValue, -1.895, 0.1, 0.5, 2.1510000000000002E-11, 2.4970000000000002E-11, -4.85E-11, 0
DataValue, -1.9100000000000001, 0.1, 0.5, 2.034E-11, 2.8050000000000003E-11, -4.7730000000000006E-11, 0
DataValue, -1.925, 0.1, 0.5, 2.3880000000000002E-11, 2.8540000000000002E-11, -5.251E-11, 1.85E-12
DataValue, -1.9400000000000002, 0.1, 0.5, 2.185E-11, 2.7560000000000003E-11, -4.9150000000000006E-11, 9.2000000000000012E-13
DataValue, -1.955, 0.1, 0.5, 2.502E-11, 2.978E-11, -5.3270000000000007E-11, -2.6300000000000003E-12
DataValue, -1.9700000000000002, 0.1, 0.5, 2.458E-11, 2.846E-11, -5.532E-11, 1.14E-12
DataValue, -1.985, 0.1, 0.5, 2.5060000000000002E-11, 3.047E-11, -5.218E-11, 1.4900000000000001E-12
DataValue, -2, 0.1, 0.5, 2.7600000000000004E-11, 3.071E-11, -5.9020000000000007E-11, 1.3E-13
DataValue, -2, 0.4, 0.5, 2.784E-11, 3.211E-11, -6.267E-11, 1.3000000000000001E-12
DataValue, -1.985, 0.4, 0.5, 2.471E-11, 3.078E-11, -5.4350000000000005E-11, -3.9000000000000005E-13
DataValue, -1.9700000000000002, 0.4, 0.5, 2.0970000000000003E-11, 2.8690000000000003E-11, -4.982E-11, 8.5000000000000011E-13
DataValue, -1.955, 0.4, 0.5, 2.1950000000000002E-11, 3.0790000000000004E-11, -5.047E-11, -1.4E-12
DataValue, -1.9400000000000002, 0.4, 0.5, 1.979E-11, 2.7270000000000003E-11, -4.781E-11, -1.3400000000000002E-12
DataValue, -1.925, 0.4, 0.5, 1.936E-11, 2.7630000000000002E-11, -4.5610000000000005E-11, 6.3E-13
DataValue, -1.9100000000000001, 0.4, 0.5, 2.1220000000000002E-11, 2.7610000000000002E-11, -4.9220000000000006E-11, 7.100000000000001E-13
DataValue, -1.895, 0.4, 0.5, 1.846E-11, 2.484E-11, -4.4480000000000004E-11, 1.21E-12
DataValue, -1.8800000000000001, 0.4, 0.5, 1.855E-11, 2.7650000000000003E-11, -4.537E-11, -3.0900000000000004E-12
DataValue, -1.865, 0.4, 0.5, 1.857E-11, 2.5390000000000002E-11, -4.4480000000000004E-11, 1.2000000000000001E-12
DataValue, -1.85, 0.4, 0.5, 1.673E-11, 2.5410000000000003E-11, -4.236E-11, 1.86E-12
DataValue, -1.8350000000000002, 0.4, 0.5, 1.877E-11, 2.52E-11, -4.4340000000000005E-11, -9.1000000000000016E-13
DataValue, -1.82, 0.4, 0.5, 2.041E-11, 2.3740000000000003E-11, -4.413E-11, 1.2000000000000002E-13
DataValue, -1.8050000000000002, 0.4, 0.5, 1.861E-11, 2.6630000000000003E-11, -4.3860000000000004E-11, -3.0000000000000003E-13
DataValue, -1.79, 0.4, 0.5, 1.8440000000000003E-11, 2.3E-11, -4.1760000000000006E-11, 4.6000000000000006E-13
DataValue, -1.7750000000000001, 0.4, 0.5, 1.4450000000000001E-11, 2.2420000000000002E-11, -3.652E-11, -9.4E-13
DataValue, -1.76, 0.4, 0.5, 1.5540000000000002E-11, 2.5470000000000004E-11, -4.061E-11, -4.3000000000000004E-13
DataValue, -1.745, 0.4, 0.5, 1.479E-11, 2.121E-11, -3.657E-11, 1.5700000000000002E-12
DataValue, -1.73, 0.4, 0.5, 1.493E-11, 2.571E-11, -4.0000000000000004E-11, -2.13E-12
DataValue, -1.715, 0.4, 0.5, 1.58E-11, 1.9600000000000002E-11, -3.5230000000000004E-11, 5.1E-13
DataValue, -1.7000000000000002, 0.4, 0.5, 1.27E-11, 1.874E-11, -3.2210000000000004E-11, 2.0700000000000003E-12
DataValue, -1.685, 0.4, 0.5, 1.5360000000000002E-11, 1.948E-11, -3.2210000000000004E-11, -2E-12
DataValue, -1.6700000000000002, 0.4, 0.5, 1.3690000000000002E-11, 1.651E-11, -3.161E-11, -4.8000000000000008E-13
DataValue, -1.655, 0.4, 0.5, 1.404E-11, 1.8160000000000002E-11, -3.055E-11, 8E-13
DataValue, -1.6400000000000001, 0.4, 0.5, 1.3540000000000001E-11, 1.697E-11, -3.019E-11, 1.2000000000000001E-12
DataValue, -1.625, 0.4, 0.5, 9.2100000000000013E-12, 1.632E-11, -2.6980000000000003E-11, -1E-13
DataValue, -1.61, 0.4, 0.5, 1.282E-11, 1.686E-11, -2.8690000000000003E-11, -2.1500000000000003E-12
DataValue, -1.595, 0.4, 0.5, 1.3860000000000001E-11, 1.3960000000000001E-11, -2.8920000000000002E-11, 1.5800000000000001E-12
DataValue, -1.58, 0.4, 0.5, 1.147E-11, 1.631E-11, -2.6880000000000002E-11, -3.0000000000000003E-13
DataValue, -1.5650000000000002, 0.4, 0.5, 1.323E-11, 1.55E-11, -2.94E-11, -3.1000000000000004E-13
DataValue, -1.55, 0.4, 0.5, 8.82E-12, 1.4390000000000002E-11, -2.3370000000000002E-11, 1.3000000000000001E-12
DataValue, -1.5350000000000001, 0.4, 0.5, 1.096E-11, 1.5140000000000002E-11, -2.369E-11, -1.6800000000000001E-12
DataValue, -1.52, 0.4, 0.5, 1.2170000000000002E-11, 1.1030000000000001E-11, -2.4390000000000002E-11, -3.2000000000000005E-13
DataValue, -1.5050000000000001, 0.4, 0.5, 1.075E-11, 1.1950000000000001E-11, -2.2840000000000002E-11, 1.5200000000000002E-12
DataValue, -1.49, 0.4, 0.5, 1.424E-11, 1.179E-11, -2.609E-11, 1.69E-12
DataValue, -1.475, 0.4, 0.5, 1.077E-11, 1.057E-11, -2.178E-11, -3.4E-13
DataValue, -1.46, 0.4, 0.5, 1.208E-11, 1.1730000000000001E-11, -2.203E-11, -2.8900000000000004E-12
DataValue, -1.445, 0.4, 0.5, 1.218E-11, 7.9600000000000008E-12, -2.123E-11, 4.6000000000000006E-13
DataValue, -1.4300000000000002, 0.4, 0.5, 8.5000000000000013E-12, 8.5700000000000008E-12, -1.8980000000000002E-11, 1.4800000000000002E-12
DataValue, -1.415, 0.4, 0.5, 1.2870000000000002E-11, 9.33E-12, -2.165E-11, -3.6000000000000003E-13
DataValue, -1.4000000000000001, 0.4, 0.5, 9.95E-12, 8.42E-12, -1.6670000000000002E-11, 1.1600000000000001E-12
DataValue, -1.385, 0.4, 0.5, 1.075E-11, 9.7000000000000011E-12, -1.835E-11, -2.09E-12
DataValue, -1.37, 0.4, 0.5, 1.047E-11, 6.6400000000000008E-12, -1.755E-11, -1.09E-12
DataValue, -1.355, 0.4, 0.5, 9.3000000000000012E-12, 6.9800000000000006E-12, -1.635E-11, 1.1600000000000001E-12
DataValue, -1.34, 0.4, 0.5, 1.1830000000000001E-11, 7.0900000000000007E-12, -1.695E-11, 1.21E-12
DataValue, -1.325, 0.4, 0.5, 9.43E-12, 4.97E-12, -1.5760000000000002E-11, 9.1000000000000016E-13
DataValue, -1.31, 0.4, 0.5, 9.75E-12, 7.16E-12, -1.3950000000000001E-11, -2.21E-12
DataValue, -1.2950000000000002, 0.4, 0.5, 1.007E-11, 4.5400000000000004E-12, -1.56E-11, 8E-13
DataValue, -1.28, 0.4, 0.5, 8.54E-12, 4.26E-12, -1.249E-11, 2E-12
DataValue, -1.2650000000000001, 0.4, 0.5, 1.116E-11, 3.97E-12, -1.4920000000000002E-11, -7.8000000000000011E-13
DataValue, -1.25, 0.4, 0.5, 1.049E-11, 1.8700000000000003E-12, -1.363E-11, 6.5000000000000006E-13
DataValue, -1.235, 0.4, 0.5, 1.1660000000000002E-11, 4.36E-12, -1.4190000000000002E-11, 2.4000000000000004E-13
DataValue, -1.22, 0.4, 0.5, 1.2990000000000002E-11, 1.5300000000000001E-12, -1.401E-11, -2E-13
DataValue, -1.205, 0.4, 0.5, 1.055E-11, -2.3000000000000003E-13, -1.056E-11, 8.4000000000000006E-13
DataValue, -1.19, 0.4, 0.5, 1.3800000000000002E-11, -7.5E-13, -1.168E-11, -1.45E-12
DataValue, -1.175, 0.4, 0.5, 1.4650000000000002E-11, -4.83E-12, -1.0720000000000001E-11, 6.9000000000000009E-13
DataValue, -1.1600000000000001, 0.4, 0.5, 1.5630000000000002E-11, -3.61E-12, -1.097E-11, -7E-14
DataValue, -1.145, 0.4, 0.5, 1.71E-11, -6.5400000000000008E-12, -1.0340000000000002E-11, 1.3800000000000002E-12
DataValue, -1.1300000000000001, 0.4, 0.5, 1.75E-11, -9.3800000000000008E-12, -7.93E-12, 1.37E-12
DataValue, -1.115, 0.4, 0.5, 2.147E-11, -1.108E-11, -8.5900000000000012E-12, -2.9900000000000004E-12
DataValue, -1.1, 0.4, 0.5, 2.4630000000000003E-11, -1.6910000000000003E-11, -8.6900000000000011E-12, 2E-13
DataValue, -1.085, 0.4, 0.5, 2.7190000000000002E-11, -1.7690000000000002E-11, -8.32E-12, 1.4300000000000002E-12
DataValue, -1.07, 0.4, 0.5, 3.219E-11, -2.096E-11, -1.0330000000000001E-11, 6.8E-13
DataValue, -1.0550000000000002, 0.4, 0.5, 3.3630000000000004E-11, -2.6960000000000003E-11, -6.91E-12, -2.3000000000000003E-13
DataValue, -1.04, 0.4, 0.5, 4.151E-11, -3.154E-11, -8.42E-12, -1.2400000000000002E-12
DataValue, -1.0250000000000001, 0.4, 0.5, 4.705E-11, -4.038E-11, -7.1900000000000007E-12, 1.5200000000000002E-12
DataValue, -1.01, 0.4, 0.5, 5.2640000000000005E-11, -4.734E-11, -6.1100000000000004E-12, 3.9000000000000005E-13
DataValue, -0.995, 0.4, 0.5, 6.388E-11, -5.536E-11, -7.91E-12, 4.2000000000000003E-13
DataValue, -0.98000000000000009, 0.4, 0.5, 7.136E-11, -6.585000000000001E-11, -5.23E-12, 1.3000000000000001E-12
DataValue, -0.96500000000000008, 0.4, 0.5, 8.315E-11, -7.4920000000000011E-11, -5.7300000000000008E-12, -2.75E-12
DataValue, -0.95000000000000007, 0.4, 0.5, 9.4330000000000012E-11, -9.049E-11, -5.4200000000000007E-12, -9.0000000000000008E-14
DataValue, -0.935, 0.4, 0.5, 1.1105000000000001E-10, -1.0787000000000001E-10, -4.4400000000000005E-12, 1.3800000000000002E-12
DataValue, -0.92, 0.4, 0.5, 1.3207000000000002E-10, -1.2359E-10, -6.4200000000000005E-12, 1.3000000000000001E-12
DataValue, -0.905, 0.4, 0.5, 1.513E-10, -1.4798000000000002E-10, -4.8000000000000005E-12, 8.0000000000000013E-14
DataValue, -0.89, 0.4, 0.5, 1.8028000000000002E-10, -1.7285E-10, -4.3500000000000006E-12, -1.93E-12
DataValue, -0.875, 0.4, 0.5, 2.1478E-10, -2.0803E-10, -5.04E-12, 0
DataValue, -0.86, 0.4, 0.5, 2.4665E-10, -2.4351E-10, -2.6300000000000003E-12, 3.9000000000000005E-13
DataValue, -0.84500000000000008, 0.4, 0.5, 2.9073000000000004E-10, -2.8614E-10, -5.2600000000000006E-12, -1.0000000000000002E-14
DataValue, -0.83000000000000007, 0.4, 0.5, 3.4663E-10, -3.4406000000000005E-10, -4.2900000000000005E-12, 5.8000000000000005E-13
DataValue, -0.81500000000000006, 0.4, 0.5, 4.1509E-10, -4.1286E-10, -4.01E-12, -1.5700000000000002E-12
DataValue, -0.8, 0.4, 0.5, 4.9015E-10, -4.8259000000000009E-10, -4.72E-12, -1.3E-13
DataValue, -0.785, 0.4, 0.5, 5.6467000000000008E-10, -5.6194E-10, -2.92E-12, 2.21E-12
DataValue, -0.77, 0.4, 0.5, 6.7639000000000008E-10, -6.6924000000000006E-10, -5.28E-12, 4.4000000000000004E-13
DataValue, -0.755, 0.4, 0.5, 7.9526000000000011E-10, -7.9666E-10, -3.6400000000000006E-12, -1.0000000000000002E-14
DataValue, -0.74, 0.4, 0.5, 9.4129000000000017E-10, -9.312E-10, -3.4000000000000005E-12, -1.26E-12
DataValue, -0.72500000000000009, 0.4, 0.5, 1.1273400000000002E-09, -1.12173E-09, -4.3500000000000006E-12, 5.5000000000000008E-13
DataValue, -0.71000000000000008, 0.4, 0.5, 1.301E-09, -1.2681E-09, -3.6800000000000005E-12, -2.2000000000000002E-13
DataValue, -0.69500000000000006, 0.4, 0.5, 1.5021E-09, -1.5169E-09, -3.65E-12, -6.6E-13
DataValue, -0.68, 0.4, 0.5, 1.7817E-09, -1.7693E-09, -1.88E-12, 1.7100000000000002E-12
DataValue, -0.665, 0.4, 0.5, 2.1319E-09, -2.1188E-09, -4.3400000000000005E-12, 8.8000000000000009E-13
DataValue, -0.65, 0.4, 0.5, 2.5349E-09, -2.5257E-09, -1.41E-12, -3.8000000000000005E-13
DataValue, -0.635, 0.4, 0.5, 3.0498E-09, -3.0513E-09, -2.47E-12, -9.000000000000001E-13
DataValue, -0.62, 0.4, 0.5, 3.6155E-09, -3.5896E-09, -2.2500000000000003E-12, 2.3000000000000003E-13
DataValue, -0.605, 0.4, 0.5, 4.2981E-09, -4.3108E-09, -2.04E-12, -1.64E-12
DataValue, -0.59000000000000008, 0.4, 0.5, 5.0882E-09, -5.0947E-09, -2.23E-12, 9.1000000000000016E-13
DataValue, -0.57500000000000007, 0.4, 0.5, 6.0627E-09, -6.012E-09, -7.9000000000000007E-13, 1.5700000000000002E-12
DataValue, -0.56, 0.4, 0.5, 7.0782E-09, -7.0144E-09, -2.9800000000000002E-12, 2.8E-13
DataValue, -0.545, 0.4, 0.5, 8.097E-09, -8.1099E-09, -1.2000000000000002E-13, 6.2000000000000008E-13
DataValue, -0.53, 0.4, 0.5, 9.5098E-09, -9.5455E-09, -1.32E-12, -1.36E-12
DataValue, -0.515, 0.4, 0.5, 1.10238E-08, -1.10443E-08, -1.22E-12, -3.4E-13
DataValue, -0.5, 0.4, 0.5, 1.2595199999999999E-08, -1.2630199999999999E-08, -3.2000000000000005E-13, 7.8000000000000011E-13
DataValue, -0.48500000000000004, 0.4, 0.5, 1.4760599999999999E-08, -1.4478199999999998E-08, -2.1200000000000003E-12, -1.14E-12
DataValue, -0.47000000000000003, 0.4, 0.5, 1.70402E-08, -1.6877999999999997E-08, -1.14E-12, -8.4000000000000006E-13
DataValue, -0.455, 0.4, 0.5, 1.9504599999999997E-08, -1.9545199999999998E-08, -2E-13, 1.3000000000000001E-12
DataValue, -0.44, 0.4, 0.5, 2.26026E-08, -2.3080999999999997E-08, -9.9E-13, -4.2000000000000003E-13
DataValue, -0.42500000000000004, 0.4, 0.5, 2.6291999999999998E-08, -2.6364799999999997E-08, -2.52E-12, 1E-12
DataValue, -0.41000000000000003, 0.4, 0.5, 2.9958599999999995E-08, -3.02286E-08, -3.6000000000000003E-13, -9.6000000000000015E-13
DataValue, -0.395, 0.4, 0.5, 3.39204E-08, -3.3660399999999993E-08, 8.7E-13, -8.0000000000000013E-14
DataValue, -0.38, 0.4, 0.5, 3.8939199999999993E-08, -3.9098799999999994E-08, -8E-13, 1.12E-12
DataValue, -0.365, 0.4, 0.5, 4.4399999999999994E-08, -4.4258799999999995E-08, -9.4E-13, 1.5700000000000002E-12
DataValue, -0.35000000000000003, 0.4, 0.5, 4.9721199999999997E-08, -4.9793199999999992E-08, -1.17E-12, -2.5000000000000003E-12
DataValue, -0.335, 0.4, 0.5, 5.6189399999999996E-08, -5.5762399999999995E-08, 2.0000000000000003E-14, 2.6E-13
